leaid,leaname,fips,stateabb,gsmean_pool,gsgrdslope_pool,gscohslope_pool,gsmathslope_pool,gsmeanse_pool,gsgrdslopese_pool,gscohslopese_pool,gsmathslopese_pool
1903720,ANTHON-OTO COMM SCHOOL DISTRICT,IA,IA,-0.465501474,0.797450904,-0.149502044,-0.098855101,0.170803097,0.104444778,0.070488664,0.197677917
1903750,APLINGTON-PARKERSBURG COMM SCHOOL DISTRICT,IA,IA,0.002534388,0.913336597,0.084878418,-0.230954369,0.066712693,0.054765694,0.042767002,0.127045368
1903780,AR-WE-VA COMM SCHOOL DISTRICT,IA,IA,0.110628867,0.924371956,0.012718833,-0.105264836,0.185860444,0.103595764,0.074482569,0.26293714
1903850,ARMSTRONG-RINGSTED COMM SCHOOL DISTRICT,IA,IA,0.122275365,0.897601993,0.013195902,0.012407212,0.12759539,0.090084245,0.070361858,0.206282559
1903930,ATLANTIC COMM SCHOOL DISTRICT,IA,IA,0.357002562,1.082509233,0.073165358,0.285979599,0.060559856,0.050570498,0.039064991,0.115996392
1903960,AUDUBON COMM SCHOOL DISTRICT,IA,IA,0.575267436,1.03271615,0.005524198,0.292715559,0.075889094,0.061515947,0.046716428,0.142695249
1904020,AURELIA COMM SCHOOL DISTRICT,IA,IA,-0.141862884,0.906907998,-0.126479175,-0.349901477,0.116378594,0.069996198,0.064410582,0.200928448
1904080,A-H-S-T COMM SCHOOL DISTRICT,IA,IA,0.287260259,1.267295464,0.099543214,0.252950211,0.074131442,0.059384224,0.046338004,0.139678898
1904200,BALLARD COMM SCHOOL DISTRICT,IA,IA,0.439049373,1.052545402,-0.013427517,-0.157402642,0.055962971,0.047975306,0.036795163,0.107916819
1904320,BATTLE CREEK-IDA GROVE COMM SCHOOL DISTRICT,IA,IA,0.38426883,0.778088808,0.009174106,-0.138930148,0.10730035,0.087038742,0.053088795,0.161680727
1904380,BAXTER COMM SCHOOL DISTRICT,IA,IA,0.125820899,0.903468755,-0.022775889,-0.167266564,0.081312905,0.064383453,0.04963746,0.151586773
1904440,BCLUW COMM SCHOOL DISTRICT,IA,IA,0.569319289,1.204655544,0.098249513,0.104333465,0.072180436,0.05883212,0.045219754,0.136598293
1904560,BEDFORD COMM SCHOOL DISTRICT,IA,IA,0.570649021,0.985217376,-0.031831792,0.045653515,0.078426343,0.062163794,0.048276125,0.146890429
1904620,BELLE PLAINE COMM SCHOOL DISTRICT,IA,IA,-0.028637408,0.945876821,-0.022441796,-0.140443158,0.07640029,0.061209586,0.046670519,0.14304708
1904650,BELLEVUE COMM SCHOOL DISTRICT,IA,IA,0.620538349,0.932530224,0.259768475,0.442341678,0.075006722,0.060455809,0.046680092,0.141433212
1904680,BELMOND-KLEMME COMM SCHOOL DISTRICT,IA,IA,0.030738763,0.947090395,0.101435006,0.154177452,0.071696345,0.058935761,0.044691682,0.134949359
1904830,BENTON COMM SCHOOL DISTRICT,IA,IA,0.412777087,1.076314363,0.098347982,-0.007146747,0.058698622,0.050627328,0.038185309,0.112922881
1904860,BETTENDORF COMM SCHOOL DISTRICT,IA,IA,1.01193998,0.898872586,0.041250261,0.072664033,0.049950088,0.04301111,0.033325749,0.097009443
1904950,EDDYVILLE-BLAKESBURG COMM SCHOOL DISTRICT,IA,IA,0.034687705,0.990546114,0.000858699,0.175055251,0.072389309,0.059048209,0.0449887,0.136172049
1905070,BONDURANT-FARRAR COMM SCHOOL DISTRICT,IA,IA,0.539773629,1.026333221,0.161133228,-0.276548223,0.058652857,0.048744582,0.038006906,0.112669813
1905130,BOONE COMM SCHOOL DISTRICT,IA,IA,0.012898107,0.815812366,-0.036356327,-0.228887879,0.054412506,0.046123561,0.036285024,0.105116357
1905190,BOYDEN-HULL COMM SCHOOL DISTRICT,IA,IA,0.885472242,1.194247403,0.287644424,0.23975765,0.071839153,0.058781873,0.04491851,0.135555453
1905430,WEST HANCOCK COMM SCHOOL DISTRICT,IA,IA,-0.189904885,1.117328839,0.156344899,0.091929241,0.074047379,0.060437473,0.045868285,0.139512552
1905490,BROOKLYN-GUERNSEY-MALCOM COMM SCHOOL DISTRICT,IA,IA,0.197283026,1.075304997,0.265851322,0.50531912,0.076701229,0.06201039,0.047264603,0.143538073
1905750,NORTH IOWA COMM SCHOOL DISTRICT,IA,IA,-0.396888007,0.997547781,0.068277327,-0.118119672,0.08197743,0.064577353,0.04950874,0.152501819
1905790,BURLINGTON COMM SCHOOL DISTRICT,IA,IA,-0.228406811,0.891226925,0.094459115,0.007770647,0.050489024,0.043627097,0.03374824,0.097904924
1905940,C AND M COMM SCHOOL DISTRICT,IA,IA,-0.042757086,1.037748845,0.103978746,0.075507371,0.110499506,0.09096336,0.059683438,0.181075852
1905970,CAL COMM SCHOOL DISTRICT,IA,IA,-1.093799015,0.901145964,-0.077989085,0.152256394,0.27908256,0.126271551,0.083052482,0.296159186
1906000,CALAMUS-WHEATLAND COMM SCHOOL DISTRICT,IA,IA,0.628767072,0.841898536,0.026612069,0.192833,0.075172242,0.060870902,0.046833016,0.141494767
1906060,CAMANCHE COMM SCHOOL DISTRICT,IA,IA,0.136204964,0.798321015,-0.004097307,-0.023609224,0.061163315,0.051464594,0.039460257,0.117099676
1906240,CARDINAL COMM SCHOOL DISTRICT,IA,IA,-0.408916948,0.785129254,-0.010949122,-0.071613084,0.074906408,0.061384171,0.046558911,0.141119779
1906270,CARLISLE COMM SCHOOL DISTRICT,IA,IA,0.59835854,1.037799622,0.120648637,0.074515211,0.055166995,0.046983028,0.036315079,0.106528934
1906330,CARROLL COMM SCHOOL DISTRICT,IA,IA,0.799296599,1.102641267,0.011608372,-0.256466798,0.055982269,0.048196766,0.036765918,0.107921327
1906510,CEDAR FALLS COMM SCHOOL DISTRICT,IA,IA,1.164447054,0.917943227,-0.055362308,0.215178665,0.049558921,0.043042113,0.032976681,0.096291429
1906540,CEDAR RAPIDS COMM SCHOOL DISTRICT,IA,IA,0.126695388,1.092549729,0.104738446,0.27265629,0.045645491,0.040001726,0.030737404,0.08900109
1906660,CENTER POINT-URBANA COMM SCHOOL DISTRICT,IA,IA,0.759359305,1.238846263,0.173985707,0.235787008,0.059375664,0.050262409,0.038719739,0.113943645
1906750,CENTERVILLE COMM SCHOOL DISTRICT,IA,IA,0.142947919,1.04064794,0.171176224,-0.165428283,0.060053918,0.051097082,0.039010078,0.115353461
1906780,CENTRAL CITY COMM SCHOOL DISTRICT,IA,IA,0.433748963,1.164475043,0.057821709,0.217693762,0.08160814,0.063455415,0.050210651,0.151910724
1906810,CENTRAL CLINTON COMM SCHOOL DISTRICT,IA,IA,0.464119533,0.863447191,-0.025513035,-0.168528316,0.057996788,0.048798757,0.037996769,0.111693794
1906840,CENTRAL COMM SCHOOL DISTRICT,IA,IA,0.21393084,0.962836744,0.061065184,-0.088535694,0.079905644,0.063441719,0.048636472,0.149229689
1906900,CENTRAL DECATUR COMM SCHOOL DISTRICT,IA,IA,-0.333561092,0.917522401,0.085892249,-0.270688624,0.072641032,0.059131109,0.044813877,0.137510475
1906930,CENTRAL LEE COMM SCHOOL DISTRICT,IA,IA,0.581239362,1.068195546,0.092175005,0.050371092,0.063942119,0.053353625,0.041004734,0.122428973
1906960,CENTRAL LYON COMM SCHOOL DISTRICT,IA,IA,1.138100103,0.871808233,-0.003614443,-0.416302173,0.073852043,0.060027699,0.04555043,0.138732178
1907050,CHARITON COMM SCHOOL DISTRICT,IA,IA,-0.031494001,0.854420261,-0.036787442,0.016666305,0.057173135,0.048039828,0.037480814,0.110217679
1907080,CHARLES CITY COMM SCHOOL DISTRICT,IA,IA,0.160584159,0.956779063,-0.007104581,-0.154850255,0.05908284,0.050111289,0.038459702,0.113639293
1907110,CHARTER OAK-UTE COMM SCHOOL DISTRICT,IA,IA,-0.119676484,0.799891394,0.02399272,0.032199323,0.101908166,0.075437898,0.057777224,0.182627002
1907170,CHEROKEE COMM SCHOOL DISTRICT,IA,IA,0.173199186,1.107443751,0.134992331,-0.016563796,0.064999661,0.053391576,0.041199352,0.123809487
1907350,CLARINDA COMM SCHOOL DISTRICT,IA,IA,-0.150071717,1.117092014,0.230734921,-0.22529814,0.065067114,0.054753988,0.042119451,0.124194614
1907380,CLARION-GOLDFIELD COMM SCHOOL DISTRICT,IA,IA,0.268073629,1.05241367,0.072972403,0.110176578,0.064387083,0.053687718,0.04099117,0.123182918
1907410,CLARKE COMM SCHOOL DISTRICT,IA,IA,-0.045848117,1.0438866,0.1298141,0.210689505,0.059895797,0.050632336,0.038597018,0.115170605
1907440,CLARKSVILLE COMM SCHOOL DISTRICT,IA,IA,0.023899601,0.974967651,0.060182965,-0.089656753,0.09811424,0.078762184,0.056707138,0.174474157
1907470,CLAY CENTRAL-EVERLY COMM SCHOOL DISTRICT,IA,IA,0.52230043,0.988160396,0.142742414,-0.163252352,0.095946089,0.07168985,0.05535737,0.174421451
1907590,CLEAR CREEK AMANA COMM SCHOOL DISTRICT,IA,IA,0.312767516,0.977402931,0.013920137,-0.041885701,0.057783824,0.048918587,0.037476171,0.111056409
1907620,CLEAR LAKE COMM SCHOOL DISTRICT,IA,IA,0.377550822,1.061317292,0.145790598,-0.134138434,0.060937174,0.051697567,0.038805283,0.117063553
1907710,CLINTON COMM SCHOOL DISTRICT,IA,IA,-0.142049339,0.870706228,0.137065541,-0.126429358,0.050678094,0.043960829,0.033721201,0.098304571
1907860,COLLEGE COMM SCHOOL DISTRICT,IA,IA,0.839013783,0.924988011,-0.028195972,0.296396923,0.049823809,0.043399758,0.033204612,0.096749947
1907900,COLLINS-MAXWELL COMM SCHOOL DISTRICT,IA,IA,0.100182067,0.905857595,-0.00712615,0.023122223,0.079509549,0.062882732,0.04865697,0.14839981
1907920,COLO-NESCO COMM SCHOOL DISTRICT,IA,IA,0.377778237,0.808747476,-0.012692474,-0.128360338,0.080543815,0.063659548,0.048651228,0.150328337
1907980,COLUMBUS COMM SCHOOL DISTRICT,IA,IA,-1.34333801,0.979311472,0.094121387,0.458284786,0.07489399,0.060485143,0.046178336,0.140154404
1908070,COON RAPIDS-BAYARD COMM SCHOOL DISTRICT,IA,IA,0.002899557,0.855631424,0.01858275,-0.221489412,0.083505253,0.065329312,0.050659971,0.155054455
1908130,CORNING COMM SCHOOL DISTRICT,IA,IA,0.055154206,0.977109801,0.026918623,0.295051826,0.081701666,0.06413869,0.049260178,0.152153892
1908220,COUNCIL BLUFFS COMM SCHOOL DISTRICT,IA,IA,-0.448918058,0.865180212,0.011997817,-0.158097727,0.046918717,0.041009431,0.031485232,0.091365742
1908310,CRESTON COMM SCHOOL DISTRICT,IA,IA,-0.283968061,1.052679386,-0.033775147,-0.12344833,0.059086006,0.048761993,0.038397897,0.113592389
1908520,DALLAS CENTER-GRIMES COMM SCHOOL DISTRICT,IA,IA,1.30666694,1.111756912,0.094884658,-0.179630931,0.054035492,0.046057998,0.035722304,0.104504416
1908550,DANVILLE COMM SCHOOL DISTRICT,IA,IA,0.255791219,0.993219108,0.133463442,-0.042923069,0.073484012,0.060094452,0.045703467,0.138699142
1908580,DAVENPORT COMM SCHOOL DISTRICT,IA,IA,-0.473194282,0.924354247,0.075665697,0.142603674,0.045743209,0.039982566,0.030771218,0.089180715
1908610,DAVIS COUNTY COMM SCHOOL DISTRICT,IA,IA,0.343213553,1.017694489,0.033735933,-0.354761729,0.061265155,0.051939765,0.039663809,0.117528729
1908730,DECORAH COMMUNITY SCHOOL DISTRICT,IA,IA,1.469732577,1.255662969,0.085768578,0.252464713,0.058734208,0.049125155,0.038545598,0.113202709
1908880,DELWOOD COMM SCHOOL DISTRICT,IA,IA,2.038710138,1.107384573,0.071994168,0.155361634,0.279916183,0.133844808,0.084484901,0.318844947
1908910,DENISON COMM SCHOOL DISTRICT,IA,IA,-0.35794513,1.132609631,0.15812169,0.303112828,0.056499802,0.04822568,0.036867518,0.108780801
1908940,DENVER COMM SCHOOL DISTRICT,IA,IA,1.000343583,1.066318848,-0.005367956,0.256847783,0.068442763,0.057507065,0.042802297,0.130413944
1908970,DES MOINES INDEPENDENT COMM SCHOOL DISTRICT,IA,IA,-1.00268628,0.962357035,0.057164396,0.141062898,0.044813309,0.039323671,0.030219427,0.087443969
1909120,DIKE-NEW HARTFORD COMM SCHOOL DISTRICT,IA,IA,0.720777095,0.85051301,-0.031110499,0.022407694,0.067770077,0.055450431,0.04254392,0.128655573
1909480,DUBUQUE COMM SCHOOL DISTRICT,IA,IA,0.40198874,0.966155381,0.03294366,0.199936709,0.046706848,0.04079288,0.031343089,0.090976362
1909540,DUNKERTON COMM SCHOOL DISTRICT,IA,IA,-0.159539479,0.738643261,-0.035452237,-0.08422784,0.079009196,0.063170702,0.048421066,0.147723373
1909570,BOYER VALLEY COMM SCHOOL DISTRICT,IA,IA,-0.08768413,1.003560029,0.095976,0.038794413,0.080882444,0.063935434,0.049060134,0.150645226
1909600,DURANT COMM SCHOOL DISTRICT,IA,IA,0.214216972,0.948344155,-0.011071566,-0.091242271,0.072219082,0.059134872,0.045032683,0.13681339
1909990,EAGLE GROVE COMM SCHOOL DISTRICT,IA,IA,-0.087308306,1.005583062,0.127500855,0.301583189,0.069929062,0.057085799,0.04382346,0.132783222
1910050,EARLHAM COMM SCHOOL DISTRICT,IA,IA,0.311877007,1.041306773,0.146935488,-0.597553196,0.0709013,0.057988416,0.044978951,0.134350879
1910110,EAST BUCHANAN COMM SCHOOL DISTRICT,IA,IA,0.411746423,1.150364537,0.220049659,0.091472736,0.075550106,0.060667272,0.046521925,0.141812273
1910130,EAST CENTRAL COMM SCHOOL DISTRICT,IA,IA,-0.122258845,0.863323707,-0.010916419,0.247252068,0.11433662,0.088804787,0.066644194,0.187401049
1910200,EAST GREENE COMM SCHOOL DISTRICT,IA,IA,-0.584769445,1.159485981,0.10198393,0.206295566,0.105050774,0.080998326,0.056441511,0.187357472
1910340,RIVER VALLEY COMM SCHOOL DISTRICT,IA,IA,0.338515491,1.061807562,0.106124451,-0.187922341,0.085133634,0.065977287,0.050812166,0.157279963
1910350,EAST UNION COMM SCHOOL DISTRICT,IA,IA,-0.318788942,0.831107351,-0.005003001,-0.500300367,0.082075474,0.063139143,0.04988595,0.151936933
1910410,EASTERN ALLAMAKEE COMM SCHOOL DISTRICT,IA,IA,0.176976728,0.931202619,-0.025212426,0.38776045,0.084174022,0.066000043,0.05070115,0.156170437
1910500,EDGEWOOD-COLESBURG COMM SCHOOL DISTRICT,IA,IA,-0.231736831,0.743097921,0.075819312,-0.316137781,0.075844371,0.061042934,0.046681204,0.142581026
1910690,ELDORA-NEW PROVIDENCE COMM SCHOOL DISTRICT,IA,IA,0.048085123,0.950597021,0.044985279,-0.068184014,0.16984005,0.100938045,0.058331144,0.185414007
1910710,ELK HORN-KIMBALLTON COMM SCHOOL DISTRICT,IA,IA,0.509243135,0.944714663,-0.042524837,0.010197878,0.166396237,0.114024232,0.076421975,0.255338064
1910950,EMMETSBURG COMM SCHOOL DISTRICT,IA,IA,-0.070419199,1.05031354,0.069149966,-0.049886182,0.072037814,0.059483014,0.044801434,0.135640382
1910980,ENGLISH VALLEYS COMM SCHOOL DISTRICT,IA,IA,0.359459478,0.929330772,0.013674298,-0.005374584,0.080116909,0.064465212,0.049296834,0.149665578
1911040,ESSEX COMM SCHOOL DISTRICT,IA,IA,0.063835513,1.156625354,0.174362502,-0.113492039,0.151543325,0.087402354,0.082595124,0.239285996
1911070,ESTHERVILLE LINCOLN CENTRAL COM SCH DIST,IA,IA,-0.295617827,0.843412076,-0.01720377,-0.020892347,0.059995659,0.049769794,0.038906799,0.115045585
1911250,EXIRA COMM SCHOOL DISTRICT,IA,IA,-0.1875297,1.058211025,0.084581384,0.302246167,0.149586492,0.100234009,0.071135344,0.218645723
1911340,FAIRFIELD COMM SCHOOL DISTRICT,IA,IA,0.353865893,1.044423412,0.121524028,-0.178220214,0.057515908,0.048496974,0.037689328,0.110807282
1911520,FARRAGUT COMM SCHOOL DISTRICT,IA,IA,-0.781978647,0.949405264,0.056496201,-0.04794481,0.546109167,0.139165262,0.09825939,0.377381796
1911790,FOREST CITY COMM SCHOOL DISTRICT,IA,IA,0.721031797,0.829261875,-0.014313349,-0.12724963,0.059347874,0.049784865,0.038335407,0.113913457
1911820,FORT DODGE COMM SCHOOL DISTRICT,IA,IA,-0.53575345,0.900676063,-0.043227903,0.343597381,0.051114582,0.044344945,0.033762336,0.099071879
1911850,FORT MADISON COMM SCHOOL DISTRICT,IA,IA,0.014072256,0.917426457,0.082066735,-0.434091031,0.053058827,0.04556555,0.035120459,0.102668548
1911970,FREDERICKSBURG COMM SCHOOL DISTRICT,IA,IA,0.632259178,0.997310771,0.048574452,0.391155771,0.100598539,0.071073972,0.052265554,0.159756964
1912060,FREMONT COMM SCHOOL DISTRICT,IA,IA,-0.734207107,1.127548587,0.08817827,0.365657939,0.342903988,0.134535234,0.096447445,0.335599576
1912120,FREMONT-MILLS COMM SCHOOL DISTRICT,IA,IA,0.019226475,0.916320689,0.093239147,0.349376609,0.082283519,0.065731694,0.049627657,0.153084604
1912230,GALVA-HOLSTEIN COMM SCHOOL DISTRICT,IA,IA,0.968372119,0.984706916,0.10068276,-0.192015899,0.109492346,0.090010755,0.058169698,0.175678502
1912330,GARNER-HAYFIELD COMM SCHOOL DISTRICT,IA,IA,0.404730582,0.92738347,0.072782027,0.422517708,0.06880211,0.059868333,0.044704255,0.129364442
1912480,GEORGE-LITTLE ROCK COMM SCHOOL DISTRICT,IA,IA,0.120887449,0.81123847,0.022932311,-0.433511495,0.079710406,0.062799029,0.049089507,0.148968723
1912510,GILBERT COMM SCHOOL DISTRICT,IA,IA,2.079297117,1.080965012,0.147275485,0.05707858,0.059889811,0.05066954,0.039398544,0.115048931
1912600,GILMORE CITY-BRADGATE COMM SCHOOL DISTRICT,IA,IA,-0.741091312,0.974908744,0.027307632,-0.020070462,0.241073486,0.118218148,0.092149168,0.27567162
1912660,GLADBROOK-REINBECK COMM SCHOOL DISTRICT,IA,IA,0.037737476,1.038424473,0.096603519,-0.234710071,0.075391549,0.060615304,0.046667004,0.141774044
1912690,GLENWOOD COMM SCHOOL DISTRICT,IA,IA,0.581549655,1.078947171,0.087668323,-0.160794317,0.054266932,0.046569401,0.035678619,0.104968749
1912750,GLIDDEN-RALSTON COMM SCHOOL DISTRICT,IA,IA,0.537289833,0.870623498,0.064161872,-0.320558107,0.092234984,0.069276583,0.055386693,0.168414293
1912810,GRAETTINGER COMM SCHOOL DISTRICT,IA,IA,0.233462938,0.84338892,-0.083484111,-0.353559315,0.154282189,0.09781332,0.081930103,0.218457317
1913080,GREENE COMM SCHOOL DISTRICT,IA,IA,1.053393443,0.987292811,0.092810654,0.059010544,0.31520474,0.138529123,0.091660697,0.29066362
1913110,NODAWAY VALLEY COMM SCHOOL DISTRICT,IA,IA,0.084644886,0.966250528,0.032603617,-0.320428977,0.072420901,0.059115863,0.045480676,0.137220123
1913200,GRINNELL-NEWBURG COMM SCHOOL DISTRICT,IA,IA,1.103594042,1.103007642,0.1805173,-0.131664628,0.057733533,0.04944339,0.037710288,0.11130054
1913230,GRISWOLD COMM SCHOOL DISTRICT,IA,IA,0.409957718,0.999771673,0.041986753,-0.075270617,0.073307308,0.059296287,0.045402495,0.138545927
1913290,GRUNDY CENTER COMM SCHOOL DISTRICT,IA,IA,0.677436704,1.134504985,0.101521062,0.214933546,0.07134825,0.058552584,0.044543964,0.13479137
1913320,GUTHRIE CENTER COMM SCHOOL DISTRICT,IA,IA,0.496466472,1.04901151,0.184825946,-0.086399824,0.076509784,0.06147626,0.047006437,0.143629695
1913350,CLAYTON RIDGE COMM SCHOOL DISTRICT,IA,IA,0.141529075,0.950814299,0.094511921,-0.260558233,0.074876032,0.060360289,0.046531813,0.141038577
1913380,H-L-V COMM SCHOOL DISTRICT,IA,IA,0.234174722,0.970206492,0.054665846,0.135756438,0.093397645,0.070978527,0.055558504,0.170455665
1913440,HAMBURG COMM SCHOOL DISTRICT,IA,IA,-0.459623001,0.963146211,0.067743273,-0.18213417,0.133723693,0.084986466,0.067872913,0.218081542
1913470,HAMPTON-DUMONT COMM SCHOOL DISTRICT,IA,IA,0.096318251,1.093409215,0.151899291,0.226930944,0.063596809,0.05334392,0.040982122,0.121394935
1913500,HARLAN COMM SCHOOL DISTRICT,IA,IA,0.982214122,1.048437322,0.033321802,-0.113700076,0.058055795,0.048656998,0.037690558,0.11176544
1913530,HARMONY COMM SCHOOL DISTRICT,IA,IA,-0.558364043,0.819001347,0.036293826,-0.334336425,0.101083424,0.078070252,0.056958823,0.181520481
1913660,HARTLEY-MELVIN-SANBORN COMM SCHOOL DISTRICT,IA,IA,0.28615415,0.937572617,0.029730857,0.024483634,0.072519084,0.058868368,0.045212238,0.136647435
1914010,HIGHLAND COMM SCHOOL DISTRICT,IA,IA,-0.515024139,1.028885969,0.10754156,0.035817578,0.069350734,0.05670964,0.043686328,0.131460715
1914160,HINTON COMM SCHOOL DISTRICT,IA,IA,0.332335758,1.110695978,0.055792925,-0.015629901,0.068974696,0.056109328,0.043626727,0.131025518
1914280,HOWARD-WINNESHIEK COMM SCHOOL DISTRICT,IA,IA,0.068139503,1.039938497,-0.060867091,0.516023204,0.061224188,0.051164587,0.039610364,0.117583794
1914310,HUBBARD-RADCLIFFE COMM SCHOOL DISTRICT,IA,IA,-0.168862238,1.182003066,0.103323774,0.077607768,0.082230839,0.06548144,0.049187016,0.148595406
1914340,HUDSON COMM SCHOOL DISTRICT,IA,IA,0.493022188,1.10688543,0.093389453,0.155332187,0.070852513,0.058572608,0.044088544,0.134182416
1914370,HUMBOLDT COMM SCHOOL DISTRICT,IA,IA,1.006355727,0.980773917,0.110501234,0.25049405,0.063505964,0.053113857,0.040853345,0.121409772
1914580,INDEPENDENCE COMM SCHOOL DISTRICT,IA,IA,0.110165531,1.008957903,0.23178452,0.267196734,0.060124312,0.050415271,0.038594033,0.115187737
1914640,INDIANOLA COMM SCHOOL DISTRICT,IA,IA,0.576952031,1.188296235,0.067285272,-0.488121959,0.049514542,0.043086404,0.033086928,0.09621355
1914670,INTERSTATE 35 COMM SCHOOL DISTRICT,IA,IA,-0.121283282,0.999993819,0.099137198,-0.411725043,0.063594128,0.053314324,0.041100442,0.12173084
1914700,IOWA CITY COMM SCHOOL DISTRICT,IA,IA,0.711184581,1.161259396,0.08424539,0.127562723,0.047137876,0.041141595,0.031584595,0.09177499
1914730,IOWA FALLS COMM SCHOOL DISTRICT,IA,IA,0.237309921,0.923235156,-0.020850222,-0.119252639,0.067638339,0.053832493,0.042470346,0.128468322
1914850,IOWA VALLEY COMM SCHOOL DISTRICT,IA,IA,0.36249563,0.922560926,0.151955034,0.378062475,0.075441348,0.062375179,0.046380495,0.141739063
1914880,IKM COMM SCHOOL DISTRICT,IA,IA,0.23570365,1.169740481,0.033948427,0.193431704,0.071713383,0.059996224,0.044644146,0.135078335
1915180,JANESVILLE CONSOLIDATED SCHOOL DISTRICT,IA,IA,0.257100336,1.015779681,0.000177093,0.022871919,0.119747659,0.086778333,0.06329728,0.201164804
1915210,JEFFERSON-SCRANTON COMM SCHOOL DISTRICT,IA,IA,0.591960521,0.820787986,-0.051964694,-0.096376638,0.066708661,0.055182913,0.043521455,0.127236197
1915330,JESUP COMM SCHOOL DISTRICT,IA,IA,-0.19968227,1.032169619,0.13252698,-0.23008808,0.064821675,0.054667753,0.041485559,0.123291946
1915450,JOHNSTON COMM SCHOOL DISTRICT,IA,IA,1.899388731,1.230629578,0.188984101,0.262596121,0.048323844,0.042048213,0.032324607,0.093997918
1915630,KEOKUK COMM SCHOOL DISTRICT,IA,IA,-0.141076935,0.852797291,0.127402228,-0.094950446,0.057064523,0.048187998,0.037684299,0.109798303
1915660,KEOTA COMM SCHOOL DISTRICT,IA,IA,0.521729475,1.045801145,0.077761511,0.02479857,0.12930435,0.090976849,0.065574262,0.214705074
1915750,KINGSLEY-PIERSON COMM SCHOOL DISTRICT,IA,IA,-0.209856293,0.940231099,-0.027050801,-0.451501696,0.07857741,0.062057987,0.048390897,0.146981932
1915840,KNOXVILLE COMM SCHOOL DISTRICT,IA,IA,0.515411581,1.041962425,0.074508444,0.259299947,0.056041761,0.047644645,0.036923985,0.108228176
1916110,LAKE MILLS COMM SCHOOL DISTRICT,IA,IA,0.24867846,0.936890109,-0.004542282,-0.036863361,0.072975273,0.060390862,0.045177622,0.137524616
1916140,HARRIS-LAKE PARK COMM SCHOOL DISTRICT,IA,IA,1.417365138,0.898545921,0.087173108,0.295885002,0.11429492,0.082667213,0.061226338,0.194175739
1916320,LAMONI COMM SCHOOL DISTRICT,IA,IA,-0.331617709,0.960800838,-0.0411997,0.278298252,0.102585729,0.078804183,0.056119342,0.182053964
1916420,LAURENS-MARATHON COMM SCHOOL DISTRICT,IA,IA,-0.821514792,1.001731515,0.05989428,0.39691929,0.116307375,0.090147448,0.064946297,0.200702636
