district_nces_code,district_name,redfin_metro,metropolitan_division,metropolitan_statistical_area,num_top_schools,percent_top_schools,avg_school_rating,best_rating,percent_students_in_top_schools,total_students,median_sale_price,median_sale_price_per_sqft,total_sales
4835700,Prairie Lea Independent School District,"Austin, TX","Austin-Round Rock, TX","Austin-Round Rock, TX",0,0.0,2.0,2,0.0,163,265000,123.31316891577478,2
4835850,Princeton Independent School District,"Dallas, TX","Dallas-Plano-Irving, TX","Dallas-Fort Worth-Arlington, TX",0,0.0,6.33,7,0.0,1927,160000,93.28151027207107,530
4836000,Prosper Independent School District,"Dallas, TX","Dallas-Plano-Irving, TX","Dallas-Fort Worth-Arlington, TX",4,0.8,9.4,10,0.832211538461539,4160,322500,116.10201751046822,2537
4836240,Quinlan Independent School District,"Dallas, TX","Dallas-Plano-Irving, TX","Dallas-Fort Worth-Arlington, TX",0,0.0,3.0,3,0.0,509,104000,64.01041666666667,614
4836660,Red Oak Independent School District,"Dallas, TX","Dallas-Plano-Irving, TX","Dallas-Fort Worth-Arlington, TX",2,0.5,8.25,9,0.500718046912398,2089,175000,85.48214285714286,1254
4837020,Richardson Independent School District,"Dallas, TX","Dallas-Plano-Irving, TX","Dallas-Fort Worth-Arlington, TX",12,0.3,6.3,10,0.25464924407974,22423,240000,115.97084161696488,7490
4837200,Rio Vista Independent School District,"Fort Worth, TX","Fort Worth-Arlington, TX","Dallas-Fort Worth-Arlington, TX",0,0.0,2.0,2,0.0,344,132000,82.51121076233184,132
4837650,Rockwall Independent School District,"Dallas, TX","Dallas-Plano-Irving, TX","Dallas-Fort Worth-Arlington, TX",8,0.666666666666667,8.58,10,0.649198437289506,7423,250000,102.00878844946642,4274
4838080,Round Rock Independent School District,"Austin, TX","Austin-Round Rock, TX","Austin-Round Rock, TX",17,0.53125,7.88,10,0.586645323576492,21865,242000,114.77339611536198,11004
4838190,Royal Independent School District,"Houston, TX","Houston-The Woodlands-Sugar Land, TX","Houston-The Woodlands-Sugar Land, TX",0,0.0,1.0,1,0.0,874,160000,78.55877141169522,133
4838220,Royse City Independent School District,"Dallas, TX","Dallas-Plano-Irving, TX","Dallas-Fort Worth-Arlington, TX",3,0.5,8.0,10,0.524109014675052,2862,172500,89.30928288605368,1804
4838730,San Antonio Independent School District,"San Antonio, TX","San Antonio-New Braunfels, TX","San Antonio-New Braunfels, TX",0,0.0,2.78,8,0.0,23961,94500,71.77033492822966,4225
4838850,San Elizario Independent School District,"El Paso, TX","El Paso, TX","El Paso, TX",0,0.0,2.33,3,0.0,1841,64000,36.27311522048364,7
4838970,San Marcos Consolidated Independent School District,"Austin, TX","Austin-Round Rock, TX","Austin-Round Rock, TX",0,0.0,3.83,8,0.0,3862,186000,110.48613901165126,749
4839180,Sanger Independent School District,"Dallas, TX","Dallas-Plano-Irving, TX","Dallas-Fort Worth-Arlington, TX",1,0.5,8.5,9,0.582558139534884,860,168429,98.6842105263158,742
4839270,Santa Fe Independent School District,"Houston, TX","Houston-The Woodlands-Sugar Land, TX","Houston-The Woodlands-Sugar Land, TX",0,0.0,5.0,5,0.0,957,169900,100.4054054054054,865
4839480,Schertz-Cibolo-U City Independent School District,"San Antonio, TX","San Antonio-New Braunfels, TX","San Antonio-New Braunfels, TX",1,0.1,7.5,9,0.110749609578345,7684,201000,94.00479616306954,3422
4839570,Scurry-Rosser Independent School District,"Dallas, TX","Dallas-Plano-Irving, TX","Dallas-Fort Worth-Arlington, TX",1,0.5,6.0,9,0.556547619047619,672,170000,90.24532710280374,107
4839630,Sealy Independent School District,"Houston, TX","Houston-The Woodlands-Sugar Land, TX","Houston-The Woodlands-Sugar Land, TX",0,0.0,5.5,7,0.0,1321,179900,102.13032581453633,358
4839690,Seguin Independent School District,"San Antonio, TX","San Antonio-New Braunfels, TX","San Antonio-New Braunfels, TX",0,0.0,2.71,6,0.0,3313,217000,113.34674714956405,492
4839990,Sheldon Independent School District,"Houston, TX","Houston-The Woodlands-Sugar Land, TX","Houston-The Woodlands-Sugar Land, TX",0,0.0,3.0,5,0.0,3045,130000,67.99511002444987,922
4840470,Slidell Independent School District,"Fort Worth, TX","Fort Worth-Arlington, TX","Dallas-Fort Worth-Arlington, TX",0,0.0,5.0,5,0.0,249,140000,89.97252747252747,40
4840550,Smithville Independent School District,"Austin, TX","Austin-Round Rock, TX","Austin-Round Rock, TX",0,0.0,3.0,3,0.0,386,180000,101.33136094674556,329
4840680,South San Antonio Independent School District,"San Antonio, TX","San Antonio-New Braunfels, TX","San Antonio-New Braunfels, TX",0,0.0,3.1,5,0.0,5275,90000,65.12301013024602,413
4840710,Socorro Independent School District,"El Paso, TX","El Paso, TX","El Paso, TX",6,0.230769230769231,7.54,10,0.246316550664377,22126,154235,90.98939929328623,1021
4840950,Southwest Independent School District,"San Antonio, TX","San Antonio-New Braunfels, TX","San Antonio-New Braunfels, TX",0,0.0,4.73,8,0.0,6729,129500,77.269800386349,1412
4841100,Spring Branch Independent School District,"Houston, TX","Houston-The Woodlands-Sugar Land, TX","Houston-The Woodlands-Sugar Land, TX",6,0.24,4.96,10,0.243542435424354,16260,349900,166.19718309859155,5621
4841220,Spring Independent School District,"Houston, TX","Houston-The Woodlands-Sugar Land, TX","Houston-The Woodlands-Sugar Land, TX",0,0.0,3.44,8,0.0,19019,133900,67.9045679371545,6031
4841280,Springtown Independent School District,"Fort Worth, TX","Fort Worth-Arlington, TX","Dallas-Fort Worth-Arlington, TX",0,0.0,4.75,6,0.0,1915,165000,93.92265193370166,1007
4841350,Stafford Metropolitan School District,"Houston, TX","Houston-The Woodlands-Sugar Land, TX","Houston-The Woodlands-Sugar Land, TX",0,0.0,5.0,7,0.0,1237,189000,84.3558282208589,285
4841610,Stockdale Independent School District,"San Antonio, TX","San Antonio-New Braunfels, TX","San Antonio-New Braunfels, TX",0,0.0,7.0,7,0.0,407,150000,91.71075837742504,61
4841880,Sunnyvale Independent School District,"Dallas, TX","Dallas-Plano-Irving, TX","Dallas-Fort Worth-Arlington, TX",1,1.0,9.0,9,1.0,596,375000,112.404125892621,183
4841970,Sweeny Independent School District,"Houston, TX","Houston-The Woodlands-Sugar Land, TX","Houston-The Woodlands-Sugar Land, TX",0,0.0,7.0,7,0.0,875,155000,88.22663723325975,167
4842210,Tarkington Independent School District,"Houston, TX","Houston-The Woodlands-Sugar Land, TX","Houston-The Woodlands-Sugar Land, TX",0,0.0,5.5,7,0.0,904,152000,89.52254641909815,222
4842280,Taylor Independent School District,"Austin, TX","Austin-Round Rock, TX","Austin-Round Rock, TX",0,0.0,5.0,6,0.0,1149,136500,81.58995815899581,618
4842450,Terrell Independent School District,"Dallas, TX","Dallas-Plano-Irving, TX","Dallas-Fort Worth-Arlington, TX",0,0.0,3.0,3,0.0,1211,122500,71.65354330708661,709
4842510,Texas City Independent School District,"Houston, TX","Houston-The Woodlands-Sugar Land, TX","Houston-The Woodlands-Sugar Land, TX",0,0.0,5.8,7,0.0,3286,93500,62.37006237006237,815
4842660,Thrall Independent School District,"Austin, TX","Austin-Round Rock, TX","Austin-Round Rock, TX",0,0.0,5.0,5,0.0,306,179000,104.4776119402985,73
4842900,Tolar Independent School District,"Fort Worth, TX","Fort Worth-Arlington, TX","Dallas-Fort Worth-Arlington, TX",0,0.0,8.0,8,0.0,347,152500,93.95770392749245,115
4842960,Tomball Independent School District,"Houston, TX","Houston-The Woodlands-Sugar Land, TX","Houston-The Woodlands-Sugar Land, TX",8,0.8,9.2,10,0.827409213396638,7793,279900,104.04280618311535,3868
4842990,Tornillo Independent School District,"El Paso, TX","El Paso, TX","El Paso, TX",0,0.0,2.0,2,0.0,681,30900,18.659420289855074,1
4844010,Venus Independent School District,"Fort Worth, TX","Fort Worth-Arlington, TX","Dallas-Fort Worth-Arlington, TX",0,0.0,5.0,5,0.0,628,122000,67.73399014778325,336
4844430,Waller Independent School District,"Houston, TX","Houston-The Woodlands-Sugar Land, TX","Houston-The Woodlands-Sugar Land, TX",0,0.0,6.4,8,0.0,3151,182900,96.5814078452445,1077
4844470,Brazos Independent School District,"Houston, TX","Houston-The Woodlands-Sugar Land, TX","Houston-The Woodlands-Sugar Land, TX",0,0.0,5.0,5,0.0,384,122000,81.16385911179174,64
4844730,Waxahachie Independent School District,"Dallas, TX","Dallas-Plano-Irving, TX","Dallas-Fort Worth-Arlington, TX",1,0.166666666666667,6.67,9,0.175791654335602,3379,172000,91.46757679180887,1919
4844800,Weatherford Independent School District,"Fort Worth, TX","Fort Worth-Arlington, TX","Dallas-Fort Worth-Arlington, TX",0,0.0,5.43,7,0.0,4351,176000,94.80812641083521,2536
4844960,Weslaco Independent School District,"McAllen, TX","McAllen-Edinburg-Mission, TX","McAllen-Edinburg-Mission, TX",0,0.0,5.27,8,0.0,8738,128400,68.4331797235023,3
4845540,White Settlement Independent School District,"Fort Worth, TX","Fort Worth-Arlington, TX","Dallas-Fort Worth-Arlington, TX",0,0.0,6.17,8,0.0,3895,134900,76.47740440324449,1458
4845900,Willis Independent School District,"Houston, TX","Houston-The Woodlands-Sugar Land, TX","Houston-The Woodlands-Sugar Land, TX",0,0.0,6.4,8,0.0,3399,172500,94.98598567424479,2194
4846350,Wolfe City Independent School District,"Dallas, TX","Dallas-Plano-Irving, TX","Dallas-Fort Worth-Arlington, TX",0,0.0,5.0,5,0.0,303,107000,53.843896713615024,65
4846530,Wylie Independent School District,"Dallas, TX","Dallas-Plano-Irving, TX","Dallas-Fort Worth-Arlington, TX",13,1.0,9.69,10,1.0,7988,225000,97.46192893401015,3656
4846680,Ysleta Independent School District,"El Paso, TX","El Paso, TX","El Paso, TX",11,0.297297297297297,7.38,10,0.328304530593181,21410,116950,78.55191256830601,424
4900030,Alpine District,"Provo, UT","Provo-Orem, UT","Provo-Orem, UT",10,0.188679245283019,6.49,9,0.213609612555174,40780,222000,96.56233421750663,13296
4900142,Canyons District,"Salt Lake City, UT","Salt Lake City, UT","Salt Lake City, UT",5,0.166666666666667,6.4,10,0.192763243524665,15366,252000,109.33660933660934,9215
4900210,Davis District,"Ogden, UT","Ogden-Clearfield, UT","Ogden-Clearfield, UT",5,0.0833333333333333,5.88,10,0.105476424361493,40720,205000,93.19028022731726,14472
4900360,Granite District,"Salt Lake City, UT","Salt Lake City, UT","Salt Lake City, UT",3,0.0483870967741935,3.31,9,0.0440825850961295,39426,176000,100.16797312430012,15779
4900420,Jordan District,"Salt Lake City, UT","Salt Lake City, UT","Salt Lake City, UT",1,0.0303030303030303,4.91,9,0.0340155158493348,28487,245600,102.02391904323827,12647
4900600,Murray District,"Salt Lake City, UT","Salt Lake City, UT","Salt Lake City, UT",0,0.0,6.0,8,0.0,3474,170000,108.43023255813954,1434
4900630,Nebo District,"Provo, UT","Provo-Orem, UT","Provo-Orem, UT",1,0.0344827586206897,6.1,9,0.0345659585628114,19065,193000,89.81592871066556,5633
4900720,Ogden City District,"Ogden, UT","Ogden-Clearfield, UT","Ogden-Clearfield, UT",1,0.0714285714285714,3.57,9,0.0822784810126582,7268,118000,69.3069306930693,4301
4900810,Provo District,"Provo, UT","Provo-Orem, UT","Provo-Orem, UT",3,0.214285714285714,6.57,9,0.267513736263736,8736,170000,101.9172552976791,3004
4900870,Salt Lake District,"Salt Lake City, UT","Salt Lake City, UT","Salt Lake City, UT",6,0.222222222222222,5.04,10,0.207754509641302,14469,217000,133.07984790874525,8109
4901050,Tooele District,"Salt Lake City, UT","Salt Lake City, UT","Salt Lake City, UT",0,0.0,4.63,8,0.0,7845,169900,78.9127575624726,3464
4901200,Weber District,"Ogden, UT","Ogden-Clearfield, UT","Ogden-Clearfield, UT",0,0.0,4.39,8,0.0,16504,168500,84.72553699284009,7936
5100120,Alexandria City Public Schools,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington-Arlington-Alexandria, DC-VA-MD-WV",0,0.0,4.31,8,0.0,7950,445000,317.1641791044776,7171
5100270,Arlington County Public Schools,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington-Arlington-Alexandria, DC-VA-MD-WV",10,0.454545454545455,7.14,10,0.467731780261294,12706,475000,370.93023255813955,8239
5100720,Charles City County Public Schools,"Richmond, VA","Richmond, VA","Richmond, VA",0,0.0,3.0,3,0.0,341,150000,111.46551724137932,25
5100810,Chesapeake Public Schools,"Hampton Roads, VA","Virginia Beach-Norfolk-Newport News, VA-NC","Virginia Beach-Norfolk-Newport News, VA-NC",4,0.19047619047619,5.57,9,0.225393397099661,12964,232000,123.02734375,10872
5100840,Chesterfield County Public Schools,"Richmond, VA","Richmond, VA","Richmond, VA",8,0.210526315789474,6.61,10,0.20515514201028,26653,213000,108.24022346368714,15552
5101050,Culpeper County Public Schools,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington-Arlington-Alexandria, DC-VA-MD-WV",0,0.0,5.17,7,0.0,3911,235000,111.69811320754717,1964
5101170,Dinwiddie County Public Schools,"Richmond, VA","Richmond, VA","Richmond, VA",1,0.2,6.6,9,0.178129638792677,2021,148000,98.73456790123457,685
5101260,Fairfax County Public Schools,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington-Arlington-Alexandria, DC-VA-MD-WV",37,0.26241134751773,6.22,10,0.264116834579136,98464,425000,238.62847222222223,44961
5101290,Falls Church City Public Schools,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington-Arlington-Alexandria, DC-VA-MD-WV",0,0.0,8.0,8,0.0,707,599000,366.07687614399026,537
5101320,Fauquier County Public Schools,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington-Arlington-Alexandria, DC-VA-MD-WV",1,0.1,5.2,9,0.0931758530183727,4572,314900,144.33605415090582,2748
5101510,Fredericksburg City Public Schools,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington-Arlington-Alexandria, DC-VA-MD-WV",0,0.0,4.0,4,0.0,704,289900,137.67056530214424,839
5101620,Gloucester County Public Schools,"Hampton Roads, VA","Virginia Beach-Norfolk-Newport News, VA-NC","Virginia Beach-Norfolk-Newport News, VA-NC",2,0.4,8.0,9,0.41987431264729,2546,487950,101.65625,1
5101800,Hampton City Public Schools,"Hampton Roads, VA","Virginia Beach-Norfolk-Newport News, VA-NC","Virginia Beach-Norfolk-Newport News, VA-NC",1,0.0526315789473684,3.79,9,0.0314247940608156,9833,144000,96.07371794871794,4501
5101830,Hanover County Public Schools,"Richmond, VA","Richmond, VA","Richmond, VA",3,0.214285714285714,7.29,9,0.237682301931415,7611,256863,125.38699690402477,3374
5101890,Henrico County Public Schools,"Richmond, VA","Richmond, VA","Richmond, VA",10,0.222222222222222,5.31,10,0.261295498690989,23682,211000,121.09375,13065
5102010,Isle of Wight County Public Schools,"Hampton Roads, VA","Virginia Beach-Norfolk-Newport News, VA-NC","Virginia Beach-Norfolk-Newport News, VA-NC",0,0.0,6.0,8,0.0,2789,250000,117.442366246194,1384
5102120,King William County Public Schools,"Richmond, VA","Richmond, VA","Richmond, VA",0,0.0,6.0,6,0.0,546,186500,126.71703296703296,112
5102250,Loudoun County Public Schools,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington-Arlington-Alexandria, DC-VA-MD-WV",13,0.224137931034483,6.93,9,0.235546460886073,40561,405000,171.3018943974204,19047
5102360,Manassas City Public Schools,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington-Arlington-Alexandria, DC-VA-MD-WV",0,0.0,4.2,8,0.0,3118,238000,143.48249027237355,1836
5102390,Manassas Park City Public Schools,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington-Arlington-Alexandria, DC-VA-MD-WV",0,0.0,2.0,2,0.0,737,230000,142.34875444839858,745
5102640,Newport News City Public Schools,"Hampton Roads, VA","Virginia Beach-Norfolk-Newport News, VA-NC","Virginia Beach-Norfolk-Newport News, VA-NC",2,0.0869565217391304,3.74,10,0.0676153904073488,13281,150000,98.18181818181819,5260
5102670,Norfolk City Public Schools,"Hampton Roads, VA","Virginia Beach-Norfolk-Newport News, VA-NC","Virginia Beach-Norfolk-Newport News, VA-NC",2,0.0645161290322581,4.13,10,0.0476052417951989,17246,169900,109.24015009380864,7749
5102980,Poquoson City Public Schools,"Hampton Roads, VA","Virginia Beach-Norfolk-Newport News, VA-NC","Virginia Beach-Norfolk-Newport News, VA-NC",1,1.0,9.0,9,1.0,468,285000,129.4979079497908,406
5103000,Portsmouth City Public Schools,"Hampton Roads, VA","Virginia Beach-Norfolk-Newport News, VA-NC","Virginia Beach-Norfolk-Newport News, VA-NC",0,0.0,4.31,7,0.0,8286,135000,89.52483801295897,3831
5103030,Powhatan County Public Schools,"Richmond, VA","Richmond, VA","Richmond, VA",0,0.0,6.33,8,0.0,1515,240000,124.47372372372372,1189
5103090,Prince George County Public Schools,"Richmond, VA","Richmond, VA","Richmond, VA",1,0.2,7.8,9,0.21871921182266,3045,186000,100.90689238210399,820
5103130,Prince William County Public Schools,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington-Arlington-Alexandria, DC-VA-MD-WV",8,0.135593220338983,5.93,10,0.147607702997816,40296,293500,147.09022957821676,19105
5103210,Rappahannock County Public Schools,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington-Arlington-Alexandria, DC-VA-MD-WV",0,0.0,5.0,5,0.0,554,300000,165.0,241
5103240,Richmond City Public Schools,"Richmond, VA","Richmond, VA","Richmond, VA",2,0.08,3.6,10,0.0881624170729758,12511,199950,125.0,7900
5103640,Spotsylvania County Public Schools,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington-Arlington-Alexandria, DC-VA-MD-WV",0,0.0,5.24,8,0.0,10925,226600,116.58314350797266,5590
5103660,Stafford County Public Schools,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington-Arlington-Alexandria, DC-VA-MD-WV",1,0.0588235294117647,6.24,9,0.0724097980801059,12084,274985,120.31662269129288,6433
5103710,Suffolk City Public Schools,"Hampton Roads, VA","Virginia Beach-Norfolk-Newport News, VA-NC","Virginia Beach-Norfolk-Newport News, VA-NC",0,0.0,4.4,7,0.0,6508,237000,112.44377811094452,3851
5103840,Va Beach City Public Schools,"Hampton Roads, VA","Virginia Beach-Norfolk-Newport News, VA-NC","Virginia Beach-Norfolk-Newport News, VA-NC",10,0.185185185185185,6.54,10,0.198408955130019,31803,230000,134.25641025641025,18891
5103870,Warren County Public Schools,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington-Arlington-Alexandria, DC-VA-MD-WV",1,0.2,5.0,9,0.103758809710258,2554,180000,113.2644272179156,1767
5104020,Williamsburg-James City Public Schools,"Hampton Roads, VA","Virginia Beach-Norfolk-Newport News, VA-NC","Virginia Beach-Norfolk-Newport News, VA-NC",1,0.111111111111111,6.56,9,0.14354527938343,5190,245650,131.57471880021424,56
