LEAID,NAME_LEA15,CBSA,NAME_CBSA15,COUNT,LANDAREA,leaname,fips,stateabb,gsmean_pool,gsgrdslope_pool,gscohslope_pool,gsmathslope_pool,gsmeanse_pool,gsgrdslopese_pool,gscohslopese_pool,gsmathslopese_pool,median_sale_price,median_sale_price_per_sqft,total_sales,district_name,percent_under_30,total_population,percent_drive_alone,mean_commute_time,pop_density
0608070,Centralia Elementary School District,31080,"Los Angeles-Long Beach-Anaheim, CA",1.0,5.872788985894917,CENTRALIA ELEMENTARY,CA,CA,0.311424423,1.297182569,0.24060177,0.016988919,0.077492158,0.061709895,0.038946006,0.115823802,47e4,308.9700996677741,962,"Centralia Elementary School District, California",0.5208502630340875,55408.0,0.8008784773060029,28.572345066506994,9434.699617690543
0608190,Charter Oak Unified School District,31080,"Los Angeles-Long Beach-Anaheim, CA",1.0,5.839193463444619,CHARTER OAK UNIFIED,CA,CA,-0.350054352,0.964408994,0.105359205,-0.073067442,0.057386492,0.049088017,0.035484999,0.112636907,445e3,282.63473053892216,916,"Charter Oak Unified School District, California",0.4715512948207171,37816.0,0.8271470818999336,34.066235059760956,6476.23687016731
0608760,Claremont Unified School District,31080,"Los Angeles-Long Beach-Anaheim, CA",1.0,63.42591123974323,CLAREMONT UNIFIED,CA,CA,0.254696649,1.030321549,0.179237679,-0.566284686,0.057003856,0.049012358,0.035336962,0.112165348,56e4,294.8207171314741,1207,"Claremont Unified School District, California",0.6227935078782135,42298.0,0.7010860666921356,28.2712356355882,666.8883295995234
0609620,Compton Unified School District,31080,"Los Angeles-Long Beach-Anaheim, CA",1.0,17.784079308475572,COMPTON UNIFIED,CA,CA,-2.11705037,0.802797524,0.183805584,0.549269506,0.053966102,0.046468112,0.033524991,0.105631201,27e4,218.66666666666666,2488,"Compton Unified School District, California",0.5310454656819852,158839.0,0.7190819358584651,29.087973819607296,8931.5278707906
0610050,Covina-Valley Unified School District,31080,"Los Angeles-Long Beach-Anaheim, CA",1.0,14.571816548957008,COVINA-VALLEY UNIFIED,CA,CA,-0.8759046,1.045655255,0.158904502,-0.162604468,0.054606221,0.047148261,0.034015327,0.107384577,425e3,287.1024734982332,1620,"Covina-Valley Unified School District, California",0.49483966624996367,79461.0,0.8003957597173145,32.099310986423234,5453.0606896562595
0610260,Culver City Unified School District,31080,"Los Angeles-Long Beach-Anaheim, CA",1.0,6.048597908561743,CULVER CITY UNIFIED,CA,CA,0.152882206,1.043979094,0.189865928,-0.153200561,0.057438665,0.049242381,0.035559436,0.11260873,645e3,469.4835680751174,1287,"Culver City Unified School District, California",0.5910720597889209,39787.0,0.7622653934804083,25.557491289198605,6577.888066204866
0610440,Cypress Elementary School District,31080,"Los Angeles-Long Beach-Anaheim, CA",1.0,6.060692945295495,CYPRESS ELEMENTARY,CA,CA,0.647247299,0.996261334,0.021279828,-0.391656192,0.077914683,0.062129606,0.039327438,0.11668418,489900.0,309.97304582210245,1023,"Cypress Elementary School District, California",0.4856545419179148,44129.0,0.8259350207782395,30.462944952343904,7281.180617185755
0611460,Downey Unified School District,31080,"Los Angeles-Long Beach-Anaheim, CA",1.0,13.565128873183989,DOWNEY UNIFIED,CA,CA,-0.93847913,1.046429252,0.129000645,-0.134219128,0.053607663,0.046301725,0.033391551,0.1053821,413e3,282.37951807228916,1903,"Downey Unified School District, California",0.5191971752462368,122718.0,0.7988159291716903,29.216502508827354,9046.578263078145
0611520,Duarte Unified School District,31080,"Los Angeles-Long Beach-Anaheim, CA",1.0,22.84027609394331,DUARTE UNIFIED,CA,CA,-0.903981268,0.967851944,0.143899718,0.21103698,0.059251536,0.0509194,0.036553289,0.115184377,415e3,323.3173076923077,672,"Duarte Unified School District, California",0.5307426597582038,27369.0,0.7576970191915068,29.723661485319518,1198.2779843566602
0611850,East Whittier City Elementary School District,31080,"Los Angeles-Long Beach-Anaheim, CA",1.0,12.609659581434368,EAST WHITTIER CITY ELEMENTARY,CA,CA,-0.291922194,0.977157495,0.15094615,-0.146509807,0.054629399,0.047091093,0.033942994,0.10719714,429e3,300.9935710111046,1816,"East Whittier City Elementary School District, California",0.5170417041704171,75433.0,0.8256370119140795,29.660066006600662,5982.159907874324
0611910,Eastside Union Elementary School District,31080,"Los Angeles-Long Beach-Anaheim, CA",1.0,253.58427336342862,EASTSIDE UNION ELEMENTARY,CA,CA,-2.405130602,1.033578264,0.085215833,-0.134169753,0.058701514,0.050370931,0.036116517,0.114682261,189e3,105.83707504810776,854,"Eastside Union Elementary School District, California",0.5725515463917525,25290.0,0.8216882316697474,33.579252577319586,99.73015938474704
0612090,El Monte City Elementary School District,31080,"Los Angeles-Long Beach-Anaheim, CA",1.0,10.452182790036087,EL MONTE CITY ELEMENTARY,CA,CA,-1.157815232,1.205290339,0.115065262,0.25003856,0.054604415,0.047068099,0.033926437,0.107147802,46e4,326.2061403508772,989,"El Monte City Elementary School District, California",0.49050877714965785,84485.0,0.7330141358869129,30.808390360011902,8083.000622658295
0612180,El Rancho Unified School District,31080,"Los Angeles-Long Beach-Anaheim, CA",1.0,7.534481626941901,EL RANCHO UNIFIED,CA,CA,-1.294213763,1.169047573,0.134639134,0.033368004,0.054860221,0.047279285,0.034069982,0.107685299,36e4,281.4327485380117,861,"El Rancho Unified School District, California",0.5195487259288076,61926.0,0.8079284469036611,29.89126629060494,8219.012676142733
0612210,El Segundo Unified School District,31080,"Los Angeles-Long Beach-Anaheim, CA",1.0,3.413384926879969,EL SEGUNDO UNIFIED,CA,CA,0.547154615,0.929721978,0.022266943,-1.080698027,0.060478792,0.052595658000000003,0.03779147,0.119312102,849e3,499.5836802664446,409,"El Segundo Unified School District, California",0.6713359573975457,16929.0,0.8089912042567053,22.8976614957166,4959.593003029425
0614220,Fountain Valley Elementary School District,31080,"Los Angeles-Long Beach-Anaheim, CA",1.0,7.630326086452911,FOUNTAIN VALLEY ELEMENTARY,CA,CA,0.952727736,1.033114978,0.094273435,-0.461631244,0.056512409,0.048599574,0.035122541,0.110745706,577500.0,345.1749734888653,1257,"Fountain Valley Elementary School District, California",0.6011656615534059,54031.0,0.8489773909024381,26.33363014530295,7081.086625632961
0614730,Fullerton Elementary School District,31080,"Los Angeles-Long Beach-Anaheim, CA",1.0,20.063620758088494,FULLERTON ELEMENTARY,CA,CA,0.387146074,1.153983471,0.101693166,0.180625205,0.054612904,0.046979339,0.033912548,0.107017854,485e3,311.76006314127864,3168,"Fullerton Elementary School District, California",0.559125939307747,119550.0,0.7711243564429517,29.1734091826341,5958.545640462445
0614880,Garden Grove Unified School District,31080,"Los Angeles-Long Beach-Anaheim, CA",1.0,28.73390764744856,GARDEN GROVE UNIFIED,CA,CA,-0.169800739,1.197822133,0.120917871,0.875597946,0.053161955,0.045912735,0.033098403,0.104317039,406e3,296.04578563995835,4426,"Garden Grove Unified School District, California",0.5864885892116183,283543.0,0.7870189300672171,26.593944502074688,9867.888610172286
0614940,Garvey Elementary School District,31080,"Los Angeles-Long Beach-Anaheim, CA",1.0,4.504374537642644,GARVEY ELEMENTARY,CA,CA,-0.455968633,1.173026826,0.18112746,0.339190864,0.057520066,0.049091891,0.035604507,0.112551214,51e4,341.796875,590,"Garvey Elementary School District, California",0.5069451143050062,52036.0,0.7754519505233112,27.92152985434552,11552.325315121985
0615240,Glendale Unified School District,31080,"Los Angeles-Long Beach-Anaheim, CA",1.0,37.5938019790053,GLENDALE UNIFIED,CA,CA,0.381325284,1.069851999,0.106683022,-0.188952768,0.053973086,0.046619441,0.033596157,0.106013415,615e3,390.3614457831325,4394,"Glendale Unified School District, California",0.5750472028342916,219260.0,0.7638525588546554,27.214025075842756,5832.344388110793
0615270,Glendora Unified School District,31080,"Los Angeles-Long Beach-Anaheim, CA",1.0,21.979322298018385,GLENDORA UNIFIED,CA,CA,0.702905767,0.909376709,0.030053373,-0.07596676,0.057488176,0.049301643,0.035657846,0.112658465,525e3,329.3233082706767,1204,"Glendora Unified School District, California",0.5104677890290116,37850.0,0.8007244225402292,31.419829781946948,1722.073114302186
0615600,Gorman Elementary School District,31080,"Los Angeles-Long Beach-Anaheim, CA",1.0,150.66593744835882,GORMAN ELEMENTARY,CA,CA,-2.14436014,1.143811394,0.021334077,-1.039243871,0.184383973,0.109577564,0.090493506,0.230545984,241e3,154.3882126841768,2,"Gorman Elementary School District, California",0.7575757575757576,77.0,0.5121951219512195,17.575757575757574,0.5110644204260965
0616325,Hacienda La Puente Unified School District,31080,"Los Angeles-Long Beach-Anaheim, CA",1.0,21.1215970884807,HACIENDA LA PUENTE UNIFIED,CA,CA,-0.445866095,1.113561749,0.138582986,0.211896531,0.053808515,0.046448253,0.033492364,0.10570801,4e5,293.2551319648094,2152,"Hacienda La Puente Unified School District, California",0.44762906651316964,119256.0,0.7994181038608044,32.88779500208412,5646.163947755629
0616680,Hawthorne Elementary School District,31080,"Los Angeles-Long Beach-Anaheim, CA",1.0,3.923906597250645,HAWTHORNE,CA,CA,-1.245384661,1.029565755,0.087652425,-0.003601342,0.054515944,0.046895779,0.033849936,0.106931182,42e4,275.51020408163265,549,"Hawthorne Elementary School District, California",0.5593438886889769,74092.0,0.7534214459455499,28.811772819959216,18882.202764947026
0617040,Hermosa Beach City Elementary School District,31080,"Los Angeles-Long Beach-Anaheim, CA",1.0,1.4263660681053327,HERMOSA BEACH CITY ELEMENTARY,CA,CA,1.64436753,1.0563881,0.0670954,-0.736274183,0.073714177,0.059703077,0.043338213,0.13735135,14e5,733.6846372111877,704,"Hermosa Beach City Elementary School District, California",0.5007032348804501,19747.0,0.7907205435365635,31.74502712477396,13844.272127301998
0617880,Hughes-Elizabeth Lakes Union Elementary School District,31080,"Los Angeles-Long Beach-Anaheim, CA",1.0,112.13046933035986,HUGHES-ELIZABETH LAKES UNION ELEMENTARY,CA,CA,0.093041724,0.897605791,-0.028235401,-0.243432993,0.090825892,0.072736813,0.051926989,0.167668191,194e3,156.91007845503924,202,"Hughes-Elizabeth Lakes Union Elementary School District, California",0.2856099342585829,3446.0,0.7868055555555555,40.31775018261505,30.73205722386983
0618030,Huntington Beach City Elementary School District,31080,"Los Angeles-Long Beach-Anaheim, CA",1.0,13.593773407444393,HUNTINGTON BEACH CITY ELEMENTARY,CA,CA,0.876758518,0.982701891,0.133455902,-0.50411893,0.056080137,0.048318362,0.034984452,0.110217783,64e4,388.8888888888889,2925,"Huntington Beach City Elementary School District, California",0.546421187358472,85876.0,0.7992206726825266,28.608225854090776,6317.304064592654
0618390,Inglewood Unified School District,31080,"Los Angeles-Long Beach-Anaheim, CA",1.0,10.198616364245694,INGLEWOOD UNIFIED,CA,CA,-1.47567739,0.781135126,0.054808229,0.145224375,0.054021265,0.04657977,0.033595365,0.105958955,377e3,255.4240631163708,1267,"Inglewood Unified School District, California",0.5084745762711864,114290.0,0.7202448516296417,30.466101694915253,11206.422118266733
0619440,Keppel Union Elementary School District,31080,"Los Angeles-Long Beach-Anaheim, CA",1.0,301.7817553594842,KEPPEL UNION ELEMENTARY,CA,CA,-1.851613205,1.038649554,0.120683665,0.317857945,0.059174124,0.050627745,0.036637676,0.115996874,17e4,117.06948640483384,607,"Keppel Union Elementary School District, California",0.39981853924088917,21e3,0.773848104833028,42.138968698019056,69.58671167839381
0620130,La CaÃ±ada Unified School District,31080,"Los Angeles-Long Beach-Anaheim, CA",1.0,139.40435631361999,LA CANADA UNIFIED,CA,CA,2.36566376,0.777380923,-0.0695141,-0.294007806,0.067777796,0.055571923,0.040824459,0.134501126,141e4,567.3758865248227,677,"La Cañada Unified School District, California",0.5580978635423846,18242.0,0.7968533668974198,26.916609235010338,130.85674280479952
0620190,La Habra City Elementary School District,31080,"Los Angeles-Long Beach-Anaheim, CA",1.0,6.439258019728282,LA HABRA CITY ELEMENTARY,CA,CA,-1.418298599,0.831632651,-0.022745479,-0.232673724,0.0561276,0.048154325,0.034778352,0.110308118,385e3,279.10685805422645,1208,"La Habra City Elementary School District, California",0.5273330384785493,52084.0,0.78060263653484,28.918620079610793,8088.509551943345
0620370,Laguna Beach Unified School District,31080,"Los Angeles-Long Beach-Anaheim, CA",1.0,23.284778925616642,LAGUNA BEACH UNIFIED,CA,CA,1.267304362,1.137658614,0.118046104,-0.599636387,0.063894724,0.054259226,0.039278969,0.124592726,136e4,756.7567567567568,1366,"Laguna Beach Unified School District, California",0.5860406091370558,28934.0,0.7698680351906159,27.478426395939085,1242.614331552377
0620880,Lancaster Elementary School District,31080,"Los Angeles-Long Beach-Anaheim, CA",1.0,83.21073186439472,LANCASTER ELEMENTARY,CA,CA,-2.134276039,1.104961787,0.085526389,-0.157169444,0.053967145,0.046596751,0.033572659,0.105899419,177e3,109.40032414910858,4959,"Lancaster Elementary School District, California",0.657166559623207,113260.0,0.8414624619150542,30.331834724898307,1361.1225074257898
0621210,Lawndale Elementary School District,31080,"Los Angeles-Long Beach-Anaheim, CA",1.0,3.650313823847831,LAWNDALE ELEMENTARY,CA,CA,-0.959602521,1.027067958,0.076497023,0.160006963,0.055464044,0.047746499,0.034357874,0.108491622,45e4,325.30904359141186,666,"Lawndale Elementary School District, California",0.6488218831813668,48815.0,0.7758567730045197,24.974722397761127,13372.822818982626
0621420,Lennox Elementary School District,31080,"Los Angeles-Long Beach-Anaheim, CA",1.0,1.6446141835406174,LENNOX ELEMENTARY,CA,CA,-1.233998012,1.109602221,0.133260075,1.046289475,0.055319804,0.047807476,0.034349529,0.108422409,355e3,252.77044854881265,146,"Lennox Elementary School District, California",0.6238710819904374,28574.0,0.6699888306555546,25.696830175314325,17374.287711957033
0621930,Little Lake City Elementary School District,31080,"Los Angeles-Long Beach-Anaheim, CA",1.0,5.340940189684275,LITTLE LAKE CITY ELEMENTARY,CA,CA,-0.661854772,1.016575233,0.139128357,0.008932068,0.055608973,0.047972861,0.034580429,0.109314543,37e4,282.93135435992576,707,"Little Lake City Elementary School District, California",0.5159152064054604,36389.0,0.8464445868033312,30.16144910415436,6813.21990279601
0622500,Long Beach Unified School District,31080,"Los Angeles-Long Beach-Anaheim, CA",1.0,131.5281468485569,LONG BEACH UNIFIED,CA,CA,-0.780425382,0.984556684,0.072918298,0.307424086,0.052804048,0.045652623,0.032896709,0.103612279,399e3,316.4012053379251,12350,"Long Beach Unified School District, California",0.5429732637367016,520513.0,0.7474088940530264,29.23124941892125,3957.4266989355897
0622590,Los Alamitos Unified School District,31080,"Los Angeles-Long Beach-Anaheim, CA",1.0,16.32416134746567,LOS ALAMITOS UNIFIED,CA,CA,1.596329963,1.045524118,0.171198082,-0.439727288,0.057869006,0.049231927,0.035810956,0.113303545,285e3,260.3448275862069,2427,"Los Alamitos Unified School District, California",0.5339348954543249,50076.0,0.8257628054673478,28.810216853442004,3067.6001623675643
0622710,Los Angeles Unified School District,31080,"Los Angeles-Long Beach-Anaheim, CA",1.0,697.640536944574,LOS ANGELES UNIFIED,CA,CA,-1.376246196,0.951871369,0.143679927,0.321295658,0.052524236,0.04542091,0.032734549,0.103056644,492e3,335.5879292403746,83851,"Los Angeles Unified School District, California",0.5105914455929981,4656655.0,0.6858308219283576,29.920126683690118,6674.862989462381
0622890,Los Nietos Elementary School District,31080,"Los Angeles-Long Beach-Anaheim, CA",1.0,3.462643070160942,LOS NIETOS,CA,CA,-1.171274643,0.965469891,0.10653969,0.210474984,0.06087147,0.051781636,0.037542657,0.11890781,37e4,300.7181328545781,231,"Los Nietos Elementary School District, California",0.5552739942983845,15940.0,0.8327137546468402,29.70145707950586,4603.41989544395
0623010,Lowell Joint Elementary School District,31080,"Los Angeles-Long Beach-Anaheim, CA",1.0,9.628318355142953,LOWELL JOINT,CA,CA,0.344841955,0.996984062,0.038935249,-0.177362143,0.058888617,0.050413963,0.036360994,0.115819272,476500.0,296.9557725445147,1052,"Lowell Joint Elementary School District, California",0.49062677523196363,34967.0,0.8415536374845869,30.95815186517705,3631.682990760523
0623160,Lynwood Unified School District,31080,"Los Angeles-Long Beach-Anaheim, CA",1.0,4.734113053805656,LYNWOOD UNIFIED,CA,CA,-2.048514433,0.916595841,0.136807642,0.277468868,0.054477573,0.046927066,0.033859209,0.106704894,305e3,243.54460093896714,575,"Lynwood Unified School District, California",0.49375142013178824,69261.0,0.7084660395526258,30.530182534272512,14630.195606402453
0623430,Magnolia Elementary School District,31080,"Los Angeles-Long Beach-Anaheim, CA",1.0,5.185342943673871,MAGNOLIA ELEMENTARY,CA,CA,-0.722525179,1.140041358,0.094801667,0.312369296,0.074984368,0.060093148,0.037770261,0.112010276,427e3,283.9396628216504,847,"Magnolia Elementary School District, California",0.5489757517662512,64827.0,0.7784740012462785,29.229949941420813,12501.96962943195
0625320,Monrovia Unified School District,31080,"Los Angeles-Long Beach-Anaheim, CA",1.0,12.862052642714941,MONROVIA UNIFIED,CA,CA,-0.363370404,0.982564402,-0.042068214,-0.109385528,0.058006797,0.049450338,0.035712365,0.113447978,55e4,370.3703703703704,1223,"Monrovia Unified School District, California",0.513954940673488,44037.0,0.7870958953868508,29.988711149541242,3423.7925487688412
0625470,Montebello Unified School District,31080,"Los Angeles-Long Beach-Anaheim, CA",1.0,21.614534507495822,MONTEBELLO UNIFIED,CA,CA,-1.730526115,0.989005756,0.019244231,0.219199355,0.053486455,0.046175468,0.033303642,0.105036944,4e5,285.0877192982456,1741,"Montebello Unified School District, California",0.45132703350363973,167830.0,0.7487119028905772,31.603668369730674,7764.682600117866
0626190,Mountain View Elementary School District,31080,"Los Angeles-Long Beach-Anaheim, CA",1.0,4.535799007562967,MOUNTAIN VIEW ELEMENTARY,CA,CA,-1.675837499,0.997257268,0.092470544,0.226418581,0.055066335,0.04740794,0.03421934,0.107965433,405e3,267.17557251908397,448,"Mountain View Elementary School District (Los Angeles County), California",0.4336584259469267,57900.0,0.7487521533636645,32.12066228169653,12765.115893243472
0627180,Newhall Elementary School District,31080,"Los Angeles-Long Beach-Anaheim, CA",1.0,64.87492799194436,NEWHALL ELEMENTARY,CA,CA,1.252231689,1.136381162,0.046862026,-0.308010415,0.076059815,0.060659448,0.038150696,0.113522061,46e4,275.7158006362672,2655,"Newhall Elementary School District, California",0.5192374024019316,75134.0,0.7488944208522478,31.051080242074566,1158.136160233265
0627240,Newport-Mesa Unified School District,31080,"Los Angeles-Long Beach-Anaheim, CA",1.0,38.288880875123745,NEWPORT-MESA UNIFIED,CA,CA,-0.069509014,0.972772035,0.072256175,-0.234775736,0.05418095,0.046771543,0.033705992,0.106245994,919e3,501.1111111111111,6308,"Newport-Mesa Unified School District, California",0.7313919248865649,199463.0,0.7859487469196529,22.776462081757117,5209.4236091813
